Ticker,Date,Open,High,Low,Close,Volume,Dividend,Split
GOOGL,07/01/2005,295.04,296.24,289.22,291.25,18436700.0,0.0,1.0
GOOGL,07/05/2005,292.0,295.98,290.23,295.71,14973000.0,0.0,1.0
GOOGL,07/06/2005,297.3,297.6,291.38,291.52,15984500.0,0.0,1.0
GOOGL,07/07/2005,289.39,295.8,288.51,295.54,21322800.0,0.0,1.0
GOOGL,07/08/2005,296.25,297.5,294.05,296.23,14900200.0,0.0,1.0
GOOGL,07/11/2005,296.4,296.6,291.02,293.35,16763800.0,0.0,1.0
GOOGL,07/12/2005,293.39,294.4,290.93,291.78,11718000.0,0.0,1.0
GOOGL,07/13/2005,292.51,299.24,292.1,298.86,22852900.0,0.0,1.0
GOOGL,07/14/2005,305.34,306.75,300.07,300.89,21314000.0,0.0,1.0
GOOGL,07/15/2005,301.24,303.4,299.78,301.19,16859900.0,0.0,1.0
GOOGL,07/18/2005,300.0,301.9,297.75,299.54,12403100.0,0.0,1.0
GOOGL,07/19/2005,302.26,310.35,301.8,309.9,25217500.0,0.0,1.0
GOOGL,07/20/2005,305.57,312.61,301.8,312.0,28592100.0,0.0,1.0
GOOGL,07/21/2005,314.05,317.8,311.21,313.94,39539200.0,0.0,1.0
GOOGL,07/22/2005,306.37,309.25,296.33,302.4,46726800.0,0.0,1.0
GOOGL,07/25/2005,302.39,303.29,294.96,295.85,19298200.0,0.0,1.0
GOOGL,07/26/2005,295.01,298.0,292.09,296.09,19614100.0,0.0,1.0
GOOGL,07/27/2005,297.74,298.23,292.4,296.93,14421300.0,0.0,1.0
GOOGL,07/28/2005,297.2,297.41,293.28,293.5,11839300.0,0.0,1.0
GOOGL,07/29/2005,292.14,292.84,286.99,287.76,16709800.0,0.0,1.0
GOOGL,08/01/2005,288.48,292.5,288.1,291.61,11313400.0,0.0,1.0
GOOGL,08/02/2005,291.6,299.52,291.12,299.19,14565800.0,0.0,1.0
GOOGL,08/03/2005,298.0,299.72,295.6,297.3,11849300.0,0.0,1.0
GOOGL,08/04/2005,295.55,299.0,295.25,297.73,10462500.0,0.0,1.0
GOOGL,08/05/2005,297.5,298.51,291.31,292.35,11867500.0,0.0,1.0
GOOGL,08/08/2005,293.6,295.65,290.49,291.25,8954600.0,0.0,1.0
GOOGL,08/09/2005,291.96,292.68,288.51,291.57,11547000.0,0.0,1.0
GOOGL,08/10/2005,291.3,292.33,284.88,285.68,13744200.0,0.0,1.0
GOOGL,08/11/2005,285.89,286.58,280.62,284.05,15014700.0,0.0,1.0
GOOGL,08/12/2005,283.36,290.2,281.64,289.72,13158600.0,0.0,1.0
GOOGL,08/15/2005,289.98,292.77,283.77,284.0,16333000.0,0.0,1.0
GOOGL,08/16/2005,284.88,287.79,283.34,285.65,14204100.0,0.0,1.0
GOOGL,08/17/2005,285.51,286.57,284.0,285.1,7758800.0,0.0,1.0
GOOGL,08/18/2005,275.91,280.5,275.0,279.99,23721800.0,0.0,1.0
GOOGL,08/19/2005,280.99,281.45,279.62,280.0,11074700.0,0.0,1.0
GOOGL,08/22/2005,281.24,281.47,273.35,274.01,13612300.0,0.0,1.0
GOOGL,08/23/2005,276.16,279.74,274.12,279.58,11631700.0,0.0,1.0
GOOGL,08/24/2005,277.57,284.75,276.45,282.57,17169000.0,0.0,1.0
GOOGL,08/25/2005,282.55,284.0,279.97,282.59,8744400.0,0.0,1.0
GOOGL,08/26/2005,283.48,285.02,282.66,283.58,7503000.0,0.0,1.0
GOOGL,08/29/2005,282.24,289.12,282.24,288.45,11794100.0,0.0,1.0
GOOGL,08/30/2005,287.22,289.51,285.88,287.27,9574400.0,0.0,1.0
GOOGL,08/31/2005,288.23,288.5,284.36,286.0,10057900.0,0.0,1.0
GOOGL,09/01/2005,285.91,287.5,285.0,286.25,5478700.0,0.0,1.0
GOOGL,09/02/2005,286.51,289.99,286.44,288.45,6862100.0,0.0,1.0
GOOGL,09/06/2005,289.0,289.39,286.8,287.11,8416100.0,0.0,1.0
GOOGL,09/07/2005,285.89,295.5,285.28,294.87,14984000.0,0.0,1.0
GOOGL,09/08/2005,294.83,299.28,293.36,295.39,13213300.0,0.0,1.0
GOOGL,09/09/2005,297.28,299.1,296.56,299.09,8772200.0,0.0,1.0
GOOGL,09/12/2005,301.75,311.42,301.0,309.74,20752200.0,0.0,1.0
GOOGL,09/13/2005,308.74,315.53,306.17,311.68,20579200.0,0.0,1.0
GOOGL,09/14/2005,308.73,313.28,300.3,303.0,22529000.0,0.0,1.0
GOOGL,09/15/2005,299.8,306.75,297.91,302.62,30901400.0,0.0,1.0
GOOGL,09/16/2005,304.02,304.5,299.87,300.2,15144400.0,0.0,1.0
GOOGL,09/19/2005,301.0,306.0,300.71,303.79,11512200.0,0.0,1.0
GOOGL,09/20/2005,306.15,311.3,305.23,307.91,18683200.0,0.0,1.0
GOOGL,09/21/2005,308.41,313.76,305.96,311.9,20219100.0,0.0,1.0
GOOGL,09/22/2005,311.49,319.22,310.17,311.37,25986700.0,0.0,1.0
GOOGL,09/23/2005,313.0,317.21,312.59,315.36,16950600.0,0.0,1.0
GOOGL,09/26/2005,319.5,320.95,312.56,314.28,19769000.0,0.0,1.0
GOOGL,09/27/2005,314.95,318.41,313.38,313.94,13732400.0,0.0,1.0
GOOGL,09/28/2005,314.22,315.1,305.6,306.0,15978800.0,0.0,1.0
GOOGL,09/29/2005,306.68,310.72,306.08,309.62,11216300.0,0.0,1.0
GOOGL,09/30/2005,314.22,317.5,312.29,316.46,18284200.0,0.0,1.0
GOOGL,10/03/2005,313.63,320.11,312.79,318.68,18302200.0,0.0,1.0
GOOGL,10/04/2005,319.58,321.28,310.74,311.0,18270300.0,0.0,1.0
GOOGL,10/05/2005,312.69,314.9,308.0,310.71,16640100.0,0.0,1.0
GOOGL,10/06/2005,313.98,314.48,310.09,312.75,15971600.0,0.0,1.0
GOOGL,10/07/2005,314.79,316.67,310.54,312.99,13527000.0,0.0,1.0
GOOGL,10/10/2005,313.31,314.82,309.15,310.65,11133200.0,0.0,1.0
GOOGL,10/11/2005,311.16,312.65,304.86,306.1,17068100.0,0.0,1.0
GOOGL,10/12/2005,305.2,307.19,299.0,300.97,18593700.0,0.0,1.0
GOOGL,10/13/2005,302.0,302.0,290.69,297.44,21114200.0,0.0,1.0
GOOGL,10/14/2005,299.26,300.23,292.54,296.14,17021100.0,0.0,1.0
GOOGL,10/17/2005,297.5,305.2,294.56,305.0,15118200.0,0.0,1.0
GOOGL,10/18/2005,304.96,307.96,302.74,303.28,14141400.0,0.0,1.0
GOOGL,10/19/2005,304.0,309.87,303.96,308.7,14007300.0,0.0,1.0
GOOGL,10/20/2005,309.99,311.13,301.21,303.2,27795500.0,0.0,1.0
GOOGL,10/21/2005,345.8,346.43,333.0,339.9,45739000.0,0.0,1.0
GOOGL,10/24/2005,343.37,349.3,342.19,348.65,18844500.0,0.0,1.0
GOOGL,10/25/2005,345.78,347.4,342.86,346.91,13742800.0,0.0,1.0
GOOGL,10/26/2005,346.28,356.0,346.19,355.44,17797100.0,0.0,1.0
GOOGL,10/27/2005,356.6,357.09,351.68,353.06,10258500.0,0.0,1.0
GOOGL,10/28/2005,355.27,358.95,355.02,358.17,11795100.0,0.0,1.0
GOOGL,10/31/2005,360.24,374.75,359.51,372.14,28657100.0,0.0,1.0
GOOGL,11/01/2005,371.86,383.9,369.01,379.38,32679400.0,0.0,1.0
GOOGL,11/02/2005,381.7,385.0,377.17,379.68,21109600.0,0.0,1.0
GOOGL,11/03/2005,382.41,386.58,381.38,385.95,14881900.0,0.0,1.0
GOOGL,11/04/2005,389.72,391.79,385.45,390.43,17632100.0,0.0,1.0
GOOGL,11/07/2005,395.1,397.47,392.15,395.03,19163800.0,0.0,1.0
GOOGL,11/08/2005,394.25,395.59,388.58,389.9,15779200.0,0.0,1.0
GOOGL,11/09/2005,386.67,388.29,378.03,379.15,20912800.0,0.0,1.0
GOOGL,11/10/2005,378.36,391.35,377.43,391.1,18239100.0,0.0,1.0
GOOGL,11/11/2005,395.12,396.9,388.85,390.4,14113600.0,0.0,1.0
GOOGL,11/14/2005,392.12,398.22,391.53,396.97,15600100.0,0.0,1.0
GOOGL,11/15/2005,394.38,397.0,390.95,392.8,17232500.0,0.0,1.0
GOOGL,11/16/2005,396.2,398.85,394.11,398.15,17373000.0,0.0,1.0
GOOGL,11/17/2005,401.8,403.81,399.53,403.45,18405900.0,0.0,1.0
GOOGL,11/18/2005,403.62,404.5,399.85,400.21,14037100.0,0.0,1.0
GOOGL,11/21/2005,399.17,409.98,393.49,409.36,20649500.0,0.0,1.0
GOOGL,11/22/2005,408.65,417.31,406.23,416.47,19172800.0,0.0,1.0
GOOGL,11/23/2005,417.04,424.72,415.78,422.86,20149800.0,0.0,1.0
GOOGL,11/25/2005,425.78,428.75,425.3,428.62,9670500.0,0.0,1.0
GOOGL,11/28/2005,429.82,431.24,422.44,423.48,21994700.0,0.0,1.0
GOOGL,11/29/2005,424.14,426.4,402.14,403.54,42948600.0,0.0,1.0
GOOGL,11/30/2005,404.48,408.45,395.56,404.91,31162000.0,0.0,1.0
GOOGL,12/01/2005,409.2,415.44,408.29,414.09,19470300.0,0.0,1.0
GOOGL,12/02/2005,416.94,419.53,413.86,417.7,15071900.0,0.0,1.0
GOOGL,12/05/2005,417.0,417.5,404.28,405.85,20558200.0,0.0,1.0
GOOGL,12/06/2005,408.7,416.41,401.7,404.54,30220300.0,0.0,1.0
GOOGL,12/07/2005,406.16,406.7,399.01,404.22,23308400.0,0.0,1.0
GOOGL,12/08/2005,405.3,410.65,402.64,410.65,17802100.0,0.0,1.0
GOOGL,12/09/2005,415.0,415.78,408.56,409.2,15271500.0,0.0,1.0
GOOGL,12/12/2005,414.63,415.21,409.95,412.61,13886200.0,0.0,1.0
GOOGL,12/13/2005,413.0,418.0,411.64,417.49,16311200.0,0.0,1.0
GOOGL,12/14/2005,417.04,419.73,415.49,418.96,13247500.0,0.0,1.0
GOOGL,12/15/2005,419.11,423.14,416.5,422.53,12079500.0,0.0,1.0
GOOGL,12/16/2005,425.34,432.5,422.75,430.15,32628300.0,0.0,1.0
GOOGL,12/19/2005,432.2,446.21,420.11,424.6,43829700.0,0.0,1.0
GOOGL,12/20/2005,427.86,432.2,424.67,429.74,20149200.0,0.0,1.0
GOOGL,12/21/2005,433.55,436.86,420.71,426.33,22421300.0,0.0,1.0
GOOGL,12/22/2005,431.76,432.86,425.93,432.04,15078100.0,0.0,1.0
GOOGL,12/23/2005,432.15,432.5,428.78,430.93,9181000.0,0.0,1.0
GOOGL,12/27/2005,431.86,431.86,422.76,424.64,13392100.0,0.0,1.0
GOOGL,12/28/2005,424.12,427.78,421.26,426.69,14221500.0,0.0,1.0
GOOGL,12/29/2005,427.98,428.73,419.17,420.15,13877700.0,0.0,1.0
GOOGL,12/30/2005,417.27,418.21,413.74,414.86,15159000.0,0.0,1.0
GOOGL,01/03/2006,422.52,435.67,418.22,435.23,26216100.0,0.0,1.0
GOOGL,01/04/2006,443.9,448.96,439.75,445.24,30542200.0,0.0,1.0
GOOGL,01/05/2006,446.0,451.55,441.5,451.24,21594900.0,0.0,1.0
GOOGL,01/06/2006,456.87,470.5,453.24,465.66,35478200.0,0.0,1.0
GOOGL,01/09/2006,466.15,473.4,460.94,466.9,25558200.0,0.0,1.0
GOOGL,01/10/2006,464.42,470.25,462.04,469.76,18176000.0,0.0,1.0
GOOGL,01/11/2006,471.27,475.11,469.18,471.63,17996700.0,0.0,1.0
GOOGL,01/12/2006,473.72,474.99,461.5,463.63,20230300.0,0.0,1.0
GOOGL,01/13/2006,464.31,466.89,461.61,466.25,15297800.0,0.0,1.0
GOOGL,01/17/2006,464.21,469.9,462.53,467.11,16524000.0,0.0,1.0
GOOGL,01/18/2006,447.3,457.36,443.25,444.91,40930400.0,0.0,1.0
