Ticker,Details,Date,Open,High,Low,Close,Volume
GD,General Dynamics Corporation @ NYSE,06/13/2005,44.43,44.75,44.07,44.21,1313200
GD,General Dynamics Corporation @ NYSE,06/14/2005,44.11,44.27,43.72,44.25,1517200
GD,General Dynamics Corporation @ NYSE,06/15/2005,44.25,44.71,44.1,44.71,2484400
GD,General Dynamics Corporation @ NYSE,06/16/2005,44.55,44.67,44.43,44.6,855200
GD,General Dynamics Corporation @ NYSE,06/17/2005,44.91,45.03,44.71,44.93,1744400
GD,General Dynamics Corporation @ NYSE,06/20/2005,44.61,45.27,44.43,45.11,1738000
GD,General Dynamics Corporation @ NYSE,06/21/2005,44.99,45.05,44.5,44.69,1184200
GD,General Dynamics Corporation @ NYSE,06/22/2005,44.79,44.91,44.46,44.53,979600
GD,General Dynamics Corporation @ NYSE,06/23/2005,44.63,44.85,44.31,44.31,983600
GD,General Dynamics Corporation @ NYSE,06/24/2005,44.31,44.63,43.84,43.89,1218000
GD,General Dynamics Corporation @ NYSE,06/27/2005,43.89,44.21,43.77,44.12,1387200
GD,General Dynamics Corporation @ NYSE,06/28/2005,44.21,44.61,44.18,44.61,1851600
GD,General Dynamics Corporation @ NYSE,06/29/2005,44.61,44.63,44.01,44.26,1755200
GD,General Dynamics Corporation @ NYSE,06/30/2005,44.35,44.65,44.05,44.08,1762000
GD,General Dynamics Corporation @ NYSE,07/01/2005,44.19,44.35,44.07,44.25,1087800
GD,General Dynamics Corporation @ NYSE,07/05/2005,43.99,44.71,43.95,44.52,1726400
GD,General Dynamics Corporation @ NYSE,07/06/2005,44.39,44.57,43.66,43.91,1624600
GD,General Dynamics Corporation @ NYSE,07/07/2005,43.54,43.72,43.19,43.66,2364000
GD,General Dynamics Corporation @ NYSE,07/08/2005,43.64,44.04,43.47,43.88,2132400
GD,General Dynamics Corporation @ NYSE,07/11/2005,44.16,44.25,43.74,44.07,1388000
GD,General Dynamics Corporation @ NYSE,07/12/2005,44.07,44.17,43.85,44.12,755200
GD,General Dynamics Corporation @ NYSE,07/13/2005,44.12,44.69,44.12,44.68,1667400
GD,General Dynamics Corporation @ NYSE,07/14/2005,45.07,45.23,44.87,45.07,1791200
GD,General Dynamics Corporation @ NYSE,07/15/2005,45.08,45.2,44.9,45.2,882000
GD,General Dynamics Corporation @ NYSE,07/18/2005,44.63,44.79,44.5,44.69,1376200
GD,General Dynamics Corporation @ NYSE,07/19/2005,44.77,45.09,44.37,44.5,1767200
GD,General Dynamics Corporation @ NYSE,07/20/2005,44.87,46.65,44.51,46.38,2789800
GD,General Dynamics Corporation @ NYSE,07/21/2005,46.38,46.71,46.1,46.48,2747200
GD,General Dynamics Corporation @ NYSE,07/22/2005,46.48,46.99,46.4,46.99,2422400
GD,General Dynamics Corporation @ NYSE,07/25/2005,46.99,47.33,46.9,47.21,1563400
GD,General Dynamics Corporation @ NYSE,07/26/2005,47.19,47.29,46.74,46.74,1979000
GD,General Dynamics Corporation @ NYSE,07/27/2005,46.74,46.79,46.2,46.38,2392800
GD,General Dynamics Corporation @ NYSE,07/28/2005,46.28,46.75,46.28,46.69,782600
GD,General Dynamics Corporation @ NYSE,07/29/2005,46.56,46.59,46.15,46.36,1825800
GD,General Dynamics Corporation @ NYSE,08/01/2005,46.33,46.5,46.09,46.12,1554200
GD,General Dynamics Corporation @ NYSE,08/02/2005,46.14,46.37,46.08,46.35,1116400
GD,General Dynamics Corporation @ NYSE,08/03/2005,46.32,46.5,46.14,46.45,796200
GD,General Dynamics Corporation @ NYSE,08/04/2005,46.44,46.48,46.06,46.31,816200
GD,General Dynamics Corporation @ NYSE,08/05/2005,46.31,46.42,46.08,46.29,928000
GD,General Dynamics Corporation @ NYSE,08/08/2005,46.36,46.64,46.1,46.26,747000
GD,General Dynamics Corporation @ NYSE,08/09/2005,46.08,46.47,45.99,46.06,794600
GD,General Dynamics Corporation @ NYSE,08/10/2005,46.16,46.48,45.48,45.68,1180600
GD,General Dynamics Corporation @ NYSE,08/11/2005,45.63,46.14,45.62,46.12,886000
GD,General Dynamics Corporation @ NYSE,08/12/2005,46.08,46.24,45.57,45.71,719400
GD,General Dynamics Corporation @ NYSE,08/15/2005,45.76,46.43,45.66,46.34,976600
GD,General Dynamics Corporation @ NYSE,08/16/2005,46.39,46.48,45.99,45.99,1116600
GD,General Dynamics Corporation @ NYSE,08/17/2005,46.06,46.34,45.84,46.27,876200
GD,General Dynamics Corporation @ NYSE,08/18/2005,46.27,46.55,46.14,46.23,1174600
GD,General Dynamics Corporation @ NYSE,08/19/2005,46.6,46.68,46.37,46.53,1064200
GD,General Dynamics Corporation @ NYSE,08/22/2005,46.6,47,46.56,46.87,1255000
GD,General Dynamics Corporation @ NYSE,08/23/2005,46.88,46.97,46.59,46.74,1271400
GD,General Dynamics Corporation @ NYSE,08/24/2005,46.28,46.82,46.2,46.62,2032800
GD,General Dynamics Corporation @ NYSE,08/25/2005,46.62,46.67,46.2,46.34,1236200
GD,General Dynamics Corporation @ NYSE,08/26/2005,46.34,46.49,46.19,46.22,1222800
GD,General Dynamics Corporation @ NYSE,08/29/2005,45.94,46.3,45.82,46.23,1223400
GD,General Dynamics Corporation @ NYSE,08/30/2005,46.16,46.18,45.58,45.95,889000
GD,General Dynamics Corporation @ NYSE,08/31/2005,45.89,46.15,45.33,46.12,1308000
GD,General Dynamics Corporation @ NYSE,09/01/2005,46.14,46.7,46.09,46.21,1276800
GD,General Dynamics Corporation @ NYSE,09/02/2005,46.26,46.26,45.7,45.93,1164600
GD,General Dynamics Corporation @ NYSE,09/06/2005,46.18,46.71,46.06,46.4,1075400
GD,General Dynamics Corporation @ NYSE,09/07/2005,46.36,46.54,46.24,46.46,822000
GD,General Dynamics Corporation @ NYSE,09/08/2005,46.42,46.68,46.18,46.38,1016000
GD,General Dynamics Corporation @ NYSE,09/09/2005,46.38,46.82,46.2,46.82,1280200
GD,General Dynamics Corporation @ NYSE,09/12/2005,46.72,47.04,46.58,47,1116800
GD,General Dynamics Corporation @ NYSE,09/13/2005,47.02,47.05,46.63,46.69,998200
GD,General Dynamics Corporation @ NYSE,09/14/2005,46.67,46.95,46.31,46.89,1605400
GD,General Dynamics Corporation @ NYSE,09/15/2005,47,47.09,46.61,46.76,1370800
GD,General Dynamics Corporation @ NYSE,09/16/2005,46.91,47.13,46.6,47.13,1998000
GD,General Dynamics Corporation @ NYSE,09/19/2005,47.12,47.12,46.36,46.7,1430800
GD,General Dynamics Corporation @ NYSE,09/20/2005,46.78,47.11,46.65,46.65,1131400
GD,General Dynamics Corporation @ NYSE,09/21/2005,46.75,46.8,45.98,46.36,2068800
GD,General Dynamics Corporation @ NYSE,09/22/2005,46.28,47.52,46.15,47.45,3243800
GD,General Dynamics Corporation @ NYSE,09/23/2005,47.51,48.45,47.16,48.27,2948400
GD,General Dynamics Corporation @ NYSE,09/26/2005,48.39,48.6,47.69,48.05,1666800
GD,General Dynamics Corporation @ NYSE,09/27/2005,48.05,48.16,47.44,47.73,1690400
GD,General Dynamics Corporation @ NYSE,09/28/2005,47.72,48.33,47.72,47.87,1131600
GD,General Dynamics Corporation @ NYSE,09/29/2005,47.79,48.04,47.42,47.99,1427800
GD,General Dynamics Corporation @ NYSE,09/30/2005,48.15,48.39,47.85,48.11,1136000
GD,General Dynamics Corporation @ NYSE,10/03/2005,48.12,48.46,47.98,48.13,1065600
GD,General Dynamics Corporation @ NYSE,10/04/2005,48.23,49.21,48.17,48.58,1758400
