Ticker,Details,Date,Open,High,Low,Close,Volume
IWM,iShares Russell 2000 Index Fun @ NYSE,06/13/2005,54.55,55.03,54.43,54.95,22016100
IWM,iShares Russell 2000 Index Fun @ NYSE,06/14/2005,54.93,55.43,54.73,55.43,15952400
IWM,iShares Russell 2000 Index Fun @ NYSE,06/15/2005,55.57,55.61,54.88,55.58,20577300
IWM,iShares Russell 2000 Index Fun @ NYSE,06/16/2005,55.61,56.19,55.48,56.12,22024500
IWM,iShares Russell 2000 Index Fun @ NYSE,06/17/2005,56.35,56.64,55.96,56.08,20964800
IWM,iShares Russell 2000 Index Fun @ NYSE,06/20/2005,55.95,56.2,55.81,55.91,17149100
IWM,iShares Russell 2000 Index Fun @ NYSE,06/21/2005,56.06,56.19,55.78,56.07,13800000
IWM,iShares Russell 2000 Index Fun @ NYSE,06/22/2005,56.17,56.39,55.75,56.2,15722300
IWM,iShares Russell 2000 Index Fun @ NYSE,06/23/2005,56.12,56.29,55.21,55.21,19651800
IWM,iShares Russell 2000 Index Fun @ NYSE,06/24/2005,55.26,55.33,54.5,54.62,25166800
IWM,iShares Russell 2000 Index Fun @ NYSE,06/27/2005,54.69,54.96,54.53,54.76,21000300
IWM,iShares Russell 2000 Index Fun @ NYSE,06/28/2005,55.12,56.07,55.07,55.62,20578000
IWM,iShares Russell 2000 Index Fun @ NYSE,06/29/2005,56.07,56.25,55.87,56.05,17134600
IWM,iShares Russell 2000 Index Fun @ NYSE,06/30/2005,56.26,56.45,55.67,55.93,28373600
IWM,iShares Russell 2000 Index Fun @ NYSE,07/01/2005,55.93,56.24,55.7,56.18,14990200
IWM,iShares Russell 2000 Index Fun @ NYSE,07/05/2005,56.03,57.12,55.98,57.06,26678800
IWM,iShares Russell 2000 Index Fun @ NYSE,07/06/2005,57.08,57.2,56.53,56.55,21094100
IWM,iShares Russell 2000 Index Fun @ NYSE,07/07/2005,55.92,56.8,55.73,56.7,33464300
IWM,iShares Russell 2000 Index Fun @ NYSE,07/08/2005,56.76,57.97,56.68,57.93,24967500
IWM,iShares Russell 2000 Index Fun @ NYSE,07/11/2005,57.96,58.82,57.93,58.64,35692200
