1208304000,NFLX,Buy,39.31,228
1208390401,NFLX,Stop-Sell,36.48,-1
1208390402,NFLX,Stop-Sell,38.73,-1
1281484802,NFLX,Stop-Sell,121.52,-1
1281484801,NFLX,Stop-Sell,121.14,-1
1325635200,NFLX,Buy,81.17,0
1281657602,NFLX,Stop-Sell,129.18,-1
1300924802,NFLX,Stop-Sell,228.5,-1
1416441601,NFLX,Stop-Buy,369.8,-1
1281571202,NFLX,Stop-Sell,129.18,-1
1358121602,NFLX,Stop-Sell,100.49,-1
1395014402,NFLX,Stop-Buy,428.81,-1
1332374401,NFLX,Stop-Sell,117.37,-1
1294790401,NFLX,Stop-Buy,190.42,-1
1332374402,NFLX,Stop-Sell,118.23,-1
1358208002,NFLX,Stop-Sell,101.19,-1
1239580801,NFLX,Stop-Sell,44.19,-1
1346716800,NFLX,Sell,54.33,1
1364256000,NFLX,Buy,192.84,1
1416355200,NFLX,Sell,362.46,4
1357862400,NFLX,Buy,102.12,11
1394755200,NFLX,Sell,423.55,17
1281916802,NFLX,Stop-Sell,129.18,-1
1325721602,NFLX,Stop-Sell,79.0,-1
1300838400,NFLX,Buy,230.2,2
1281398400,NFLX,Buy,126.68,0
1282003202,NFLX,Stop-Sell,129.18,-1
1239667202,NFLX,Tightened-Stop-Sell,47.63,-1
1346803201,NFLX,Stop-Buy,58.6,-1
1332288000,NFLX,Buy,121.09,3
1364342401,NFLX,Stop-Sell,187.31,-1
1239235200,NFLX,Buy,47.19,338
1294790402,NFLX,Stop-Buy,189.4,-1
1346803202,NFLX,Stop-Buy,55.9,-1
1325721601,NFLX,Stop-Sell,77.75,-1
1416441602,NFLX,Stop-Buy,368.76,-1
1300924801,NFLX,Stop-Sell,225.56,-1
1294704000,NFLX,Sell,185.57,18
1364342402,NFLX,Stop-Sell,189.14,-1
1358121601,NFLX,Stop-Sell,99.22,-1
1395014401,NFLX,Stop-Buy,426.65,-1
1239580802,NFLX,Stop-Sell,46.65,-1
